date,product,country,impressions
5/11/2019,Spiderman,lk,16
5/11/2019,Spiderman,kw,2
5/4/2019,Spiderman,gh,31
5/4/2019,Spiderman,lt,0
5/4/2019,Spiderman,rw,8
5/4/2019,Spiderman,ly,0
5/4/2019,Spiderman,zm,37
5/17/2019,Spiderman,es,12511
5/17/2019,Spiderman,de,5840
5/17/2019,Spiderman,ls,2
6/3/2019,Spiderman,cz,17
6/3/2019,Spiderman,ug,14
6/14/2019,Spiderman,bd,94
6/14/2019,Spiderman,unknown,1346
6/14/2019,Spiderman,cr,11
6/13/2019,Spiderman,id,39700
6/13/2019,Spiderman,na,2
6/13/2019,Spiderman,tt,6
6/13/2019,Spiderman,zm,2
7/1/2019,Spiderman,tr,42
5/24/2019,Spiderman,ma,4
5/24/2019,Spiderman,sm,6
5/24/2019,Spiderman,ke,29
5/24/2019,Spiderman,gq,1
5/24/2019,Spiderman,mq,0
6/7/2019,Spiderman,jo,18
5/15/2019,Spiderman,it,11162
5/15/2019,Spiderman,th,7686
6/12/2019,Spiderman,my,7639
6/12/2019,Spiderman,lv,5
6/12/2019,Spiderman,ao,0
5/14/2019,Spiderman,br,76965
5/14/2019,Spiderman,ph,27718
5/14/2019,Spiderman,nl,3994
5/14/2019,Spiderman,pl,22
6/2/2019,Spiderman,br,62088
6/2/2019,Spiderman,ir,0
6/2/2019,Spiderman,cu,0
6/2/2019,Spiderman,kr,0
6/5/2019,Spiderman,au,7786
6/5/2019,Spiderman,bo,28
6/5/2019,Spiderman,ht,3
5/22/2019,Spiderman,bd,14
5/22/2019,Spiderman,kh,450
6/28/2019,Spiderman,cl,8514
6/28/2019,Spiderman,pr,10
6/21/2019,Spiderman,ni,8
6/21/2019,Spiderman,ng,30
6/21/2019,Spiderman,lk,31
6/21/2019,Spiderman,tz,0
5/23/2019,Spiderman,za,32
5/23/2019,Spiderman,mk,0
5/23/2019,Spiderman,kr,0
5/5/2019,Spiderman,no,1232
5/5/2019,Spiderman,nz,27
5/5/2019,Spiderman,kg,2
5/5/2019,Spiderman,mr,6
5/5/2019,Spiderman,mm,1
5/29/2019,Spiderman,lk,14
5/29/2019,Spiderman,na,1
5/8/2019,Spiderman,ni,3
5/19/2019,Spiderman,es,12481
5/19/2019,Spiderman,eg,119
5/19/2019,Spiderman,gn,2
6/30/2019,Spiderman,ge,1
6/30/2019,Spiderman,qa,14
6/29/2019,Spiderman,qa,21
6/29/2019,Spiderman,bo,42
6/20/2019,Spiderman,pa,110
6/20/2019,Spiderman,be,58
6/20/2019,Spiderman,id,41942
6/20/2019,Spiderman,ae,38
6/20/2019,Spiderman,rs,1
6/20/2019,Spiderman,dj,1
6/20/2019,Spiderman,sk,0
5/7/2019,Spiderman,dk,1534
5/7/2019,Spiderman,kz,14
5/30/2019,Spiderman,bd,106
5/30/2019,Spiderman,dz,79
6/6/2019,Spiderman,jp,150
6/6/2019,Spiderman,ba,0
6/6/2019,Spiderman,tt,2
6/19/2019,Spiderman,th,9714
6/19/2019,Spiderman,sa,101
6/19/2019,Spiderman,re,0
6/19/2019,Spiderman,mn,3
6/19/2019,Spiderman,cr,22
6/19/2019,Spiderman,bz,2
6/19/2019,Spiderman,om,8
5/1/2019,Spiderman,lv,17
5/1/2019,Spiderman,cr,34
5/1/2019,Spiderman,kr,0
5/27/2019,Spiderman,pk,78
5/27/2019,Spiderman,nz,10
5/27/2019,Spiderman,yt,0
6/18/2019,Spiderman,ec,178
6/18/2019,Spiderman,dk,1984
6/18/2019,Spiderman,cv,5
6/4/2019,Spiderman,rs,2
5/20/2019,Spiderman,gb,24077
5/20/2019,Spiderman,bi,3
6/15/2019,Spiderman,pa,82
6/15/2019,Spiderman,co,17237
6/15/2019,Spiderman,az,0
6/15/2019,Spiderman,ky,2
6/15/2019,Spiderman,om,2
6/15/2019,Spiderman,bz,2
6/8/2019,Spiderman,dz,38
6/8/2019,Spiderman,mv,1
6/25/2019,Spiderman,in,69472
5/3/2019,Spiderman,ua,7
5/3/2019,Spiderman,ru,0
5/13/2019,Spiderman,be,26
5/13/2019,Spiderman,uy,754
6/9/2019,Spiderman,gh,25
6/9/2019,Spiderman,us,192708
6/9/2019,Spiderman,zm,2
6/10/2019,Spiderman,mm,3
6/10/2019,Spiderman,al,1
5/25/2019,Spiderman,gb,20575
5/25/2019,Spiderman,my,4730
5/25/2019,Spiderman,mx,18456
5/25/2019,Spiderman,cd,0
6/17/2019,Spiderman,mu,4
6/17/2019,Spiderman,kw,9
6/17/2019,Spiderman,do,18
6/17/2019,Spiderman,gm,0
6/11/2019,Spiderman,us,251836
6/11/2019,Spiderman,gh,63
6/11/2019,Spiderman,unknown,1438
6/11/2019,Spiderman,rw,2
6/24/2019,Spiderman,qa,22
6/24/2019,Spiderman,gy,2
5/1/2019,Spiderman,us,309326
5/2/2019,Spiderman,kz,6
5/2/2019,Spiderman,cn,12
6/16/2019,Spiderman,km,1
6/16/2019,Spiderman,mt,6
5/10/2019,Spiderman,nl,3479
5/10/2019,Spiderman,af,7
5/10/2019,Spiderman,gh,15
5/10/2019,Spiderman,pg,1
5/10/2019,Spiderman,om,0
6/26/2019,Spiderman,ie,1159
6/26/2019,Spiderman,cl,9430
6/26/2019,Spiderman,pl,42
6/26/2019,Spiderman,gh,18
5/12/2019,Spiderman,sa,26
5/12/2019,Spiderman,ae,15
5/12/2019,Spiderman,uz,16
5/12/2019,Spiderman,mq,0
5/9/2019,Spiderman,co,27040
5/9/2019,Spiderman,ht,2
5/9/2019,Spiderman,tg,2
5/9/2019,Spiderman,bt,33
5/21/2019,Spiderman,za,72
5/21/2019,Spiderman,unknown,1567
5/21/2019,Spiderman,az,3
5/21/2019,Spiderman,af,42
5/21/2019,Spiderman,sv,0
5/18/2019,Spiderman,ne,9
5/18/2019,Spiderman,ye,18
5/16/2019,Spiderman,ch,120
5/16/2019,Spiderman,sg,2815
5/16/2019,Spiderman,bj,0
6/22/2019,Spiderman,ve,11598
6/22/2019,Spiderman,sn,10
5/26/2019,Spiderman,it,10325
5/26/2019,Spiderman,ve,12871
5/26/2019,Spiderman,ee,10
5/26/2019,Spiderman,al,2
5/26/2019,Spiderman,uz,0
6/23/2019,Spiderman,ye,8
6/23/2019,Spiderman,fj,0
6/23/2019,Spiderman,ug,1
6/23/2019,Spiderman,gn,1
6/1/2019,Spiderman,au,8214
6/1/2019,Spiderman,gq,4
6/1/2019,Spiderman,am,2
5/11/2019,Spiderman,hu,14
5/11/2019,Spiderman,mp,1
5/11/2019,Spiderman,om,1
5/4/2019,Spiderman,au,7850
5/4/2019,Spiderman,tt,14
5/4/2019,Spiderman,ni,33
5/17/2019,Spiderman,ao,12
5/17/2019,Spiderman,lu,16
5/17/2019,Spiderman,na,1
5/17/2019,Spiderman,gq,2
6/3/2019,Spiderman,dk,1977
6/3/2019,Spiderman,no,1613
6/3/2019,Spiderman,al,0
6/3/2019,Spiderman,ba,0
6/3/2019,Spiderman,mm,1
6/14/2019,Spiderman,my,6270
5/31/2019,Spiderman,br,76589
5/31/2019,Spiderman,ke,14
5/31/2019,Spiderman,ls,3
6/13/2019,Spiderman,aq,2
6/13/2019,Spiderman,az,1
6/13/2019,Spiderman,mg,2
7/1/2019,Spiderman,be,55
7/1/2019,Spiderman,tg,1
7/1/2019,Spiderman,pg,14
5/24/2019,Spiderman,pe,18108
5/24/2019,Spiderman,vn,11158
5/24/2019,Spiderman,bg,7
5/24/2019,Spiderman,ni,4
6/7/2019,Spiderman,bd,65
5/15/2019,Spiderman,sn,8
5/15/2019,Spiderman,rw,14
5/15/2019,Spiderman,kz,6
5/15/2019,Spiderman,lu,6
6/12/2019,Spiderman,tl,7
6/12/2019,Spiderman,af,11
6/12/2019,Spiderman,ml,1
6/12/2019,Spiderman,cm,6
6/12/2019,Spiderman,am,0
5/14/2019,Spiderman,ec,209
5/14/2019,Spiderman,gr,85
5/14/2019,Spiderman,bo,16
6/2/2019,Spiderman,bt,4
6/2/2019,Spiderman,al,0
6/5/2019,Spiderman,uy,178
6/5/2019,Spiderman,unknown,1412
6/5/2019,Spiderman,is,1
6/5/2019,Spiderman,ps,0
5/22/2019,Spiderman,us,277202
5/22/2019,Spiderman,id,44862
5/22/2019,Spiderman,my,7033
5/22/2019,Spiderman,hk,0
5/22/2019,Spiderman,et,122
5/22/2019,Spiderman,tj,0
5/22/2019,Spiderman,om,1
6/28/2019,Spiderman,gb,21482
6/28/2019,Spiderman,pt,25
6/28/2019,Spiderman,za,9
6/28/2019,Spiderman,tw,5486
6/28/2019,Spiderman,nz,12
6/28/2019,Spiderman,ga,9
6/28/2019,Spiderman,ru,0
6/28/2019,Spiderman,zw,4
6/28/2019,Spiderman,al,0
6/28/2019,Spiderman,mz,10
6/21/2019,Spiderman,by,1
6/21/2019,Spiderman,co,21848
6/21/2019,Spiderman,sk,4
6/21/2019,Spiderman,ve,13454
6/21/2019,Spiderman,mk,0
6/21/2019,Spiderman,so,2
5/23/2019,Spiderman,cm,6
5/23/2019,Spiderman,bw,3
5/5/2019,Spiderman,af,20
5/5/2019,Spiderman,al,11
5/5/2019,Spiderman,kw,6
5/29/2019,Spiderman,hr,5
5/8/2019,Spiderman,ar,15470
5/8/2019,Spiderman,zm,9
5/8/2019,Spiderman,bz,0
5/19/2019,Spiderman,unknown,1653
5/19/2019,Spiderman,mz,2
6/30/2019,Spiderman,ee,2
6/30/2019,Spiderman,mg,15
5/28/2019,Spiderman,id,42490
5/28/2019,Spiderman,at,1057
5/28/2019,Spiderman,ps,0
5/28/2019,Spiderman,kr,0
6/29/2019,Spiderman,dz,47
6/29/2019,Spiderman,mh,4
6/20/2019,Spiderman,ch,78
6/20/2019,Spiderman,ir,0
6/20/2019,Spiderman,af,22
5/7/2019,Spiderman,,0
5/7/2019,Spiderman,gr,91
5/7/2019,Spiderman,jp,740
5/7/2019,Spiderman,mt,30
5/7/2019,Spiderman,ma,36
5/7/2019,Spiderman,ml,3
5/30/2019,Spiderman,de,7486
5/30/2019,Spiderman,fi,1938
6/6/2019,Spiderman,co,28051
6/6/2019,Spiderman,lu,8
6/6/2019,Spiderman,al,0
6/6/2019,Spiderman,sk,4
5/6/2019,Spiderman,nl,4005
5/6/2019,Spiderman,az,4
6/19/2019,Spiderman,unknown,1400
6/19/2019,Spiderman,ru,0
5/1/2019,Spiderman,gh,31
5/1/2019,Spiderman,pa,381
5/1/2019,Spiderman,ni,15
5/1/2019,Spiderman,sc,1
5/1/2019,Spiderman,ao,28
5/1/2019,Spiderman,pg,1
5/1/2019,Spiderman,ht,10
5/27/2019,Spiderman,sn,69
6/18/2019,Spiderman,uy,140
6/4/2019,Spiderman,za,62
6/4/2019,Spiderman,ua,5
6/4/2019,Spiderman,my,3738
5/20/2019,Spiderman,my,5890
5/20/2019,Spiderman,ng,74
5/20/2019,Spiderman,cm,6
6/15/2019,Spiderman,lk,9
6/8/2019,Spiderman,mx,17372
6/8/2019,Spiderman,nl,4374
6/8/2019,Spiderman,kh,532
6/8/2019,Spiderman,re,0
6/8/2019,Spiderman,mt,6
6/8/2019,Spiderman,zm,7
6/25/2019,Spiderman,th,9852
6/25/2019,Spiderman,bw,6
5/3/2019,Spiderman,se,2187
5/3/2019,Spiderman,co,23934
5/3/2019,Spiderman,at,982
5/3/2019,Spiderman,ke,87
5/3/2019,Spiderman,uz,2
5/3/2019,Spiderman,zm,18
5/3/2019,Spiderman,ws,1
6/27/2019,Spiderman,unknown,1350
6/27/2019,Spiderman,ke,23
6/27/2019,Spiderman,dj,1
6/27/2019,Spiderman,tm,0
5/13/2019,Spiderman,sk,1
5/13/2019,Spiderman,ni,9
5/13/2019,Spiderman,ml,1
5/13/2019,Spiderman,tt,1
6/9/2019,Spiderman,ca,17466
6/10/2019,Spiderman,cl,9066
6/10/2019,Spiderman,es,15189
6/10/2019,Spiderman,fr,23302
6/10/2019,Spiderman,lb,6
6/9/2019,Spiderman,tn,12
6/9/2019,Spiderman,lu,6
6/10/2019,Spiderman,gf,0
5/25/2019,Spiderman,ge,0
6/17/2019,Spiderman,ye,2
6/17/2019,Spiderman,pg,6
6/11/2019,Spiderman,kz,2
6/24/2019,Spiderman,kh,365
6/24/2019,Spiderman,am,0
6/24/2019,Spiderman,gh,28
5/2/2019,Spiderman,it,10919
5/2/2019,Spiderman,pl,99
5/2/2019,Spiderman,pk,230
5/1/2019,Spiderman,nl,3638
5/2/2019,Spiderman,nz,21
5/2/2019,Spiderman,si,2
6/16/2019,Spiderman,jo,11
6/16/2019,Spiderman,gq,5
5/10/2019,Spiderman,us,261169
5/10/2019,Spiderman,bf,3
6/26/2019,Spiderman,kh,412
6/26/2019,Spiderman,mz,14
6/26/2019,Spiderman,rw,10
5/12/2019,Spiderman,th,5614
5/12/2019,Spiderman,cl,6746
5/12/2019,Spiderman,do,26
5/12/2019,Spiderman,cm,7
5/9/2019,Spiderman,ph,25276
5/9/2019,Spiderman,ua,26
5/9/2019,Spiderman,fi,2064
5/9/2019,Spiderman,zm,9
5/9/2019,Spiderman,af,18
5/9/2019,Spiderman,zw,31
5/9/2019,Spiderman,ae,32
5/9/2019,Spiderman,tl,10
5/9/2019,Spiderman,bg,2
5/9/2019,Spiderman,kr,0
5/21/2019,Spiderman,pa,106
5/21/2019,Spiderman,ec,148
5/21/2019,Spiderman,ua,22
5/21/2019,Spiderman,ge,9
5/21/2019,Spiderman,mn,2
5/18/2019,Spiderman,nl,3266
5/18/2019,Spiderman,ng,52
5/18/2019,Spiderman,sm,6
5/18/2019,Spiderman,ps,0
5/16/2019,Spiderman,ar,14458
5/16/2019,Spiderman,pr,11
5/16/2019,Spiderman,kz,2
5/16/2019,Spiderman,dj,22
5/16/2019,Spiderman,jo,5
5/16/2019,Spiderman,jm,0
5/16/2019,Spiderman,yt,0
5/16/2019,Spiderman,re,0
5/16/2019,Spiderman,sl,1
6/22/2019,Spiderman,th,9566
6/22/2019,Spiderman,se,1845
6/22/2019,Spiderman,au,10166
6/22/2019,Spiderman,ma,2
6/22/2019,Spiderman,zm,2
6/23/2019,Spiderman,cn,16
6/23/2019,Spiderman,ao,21
6/1/2019,Spiderman,it,9120
6/1/2019,Spiderman,cd,0
5/11/2019,Spiderman,tn,40
5/11/2019,Spiderman,aw,3
5/4/2019,Spiderman,sa,76
5/4/2019,Spiderman,ne,11
5/17/2019,Spiderman,rs,2
5/17/2019,Spiderman,lt,1
6/3/2019,Spiderman,pk,46
6/3/2019,Spiderman,cm,1
6/3/2019,Spiderman,ps,0
6/3/2019,Spiderman,gp,0
6/14/2019,Spiderman,tn,30
6/14/2019,Spiderman,,0
5/31/2019,Spiderman,hu,27
5/31/2019,Spiderman,bz,2
5/31/2019,Spiderman,mq,0
6/13/2019,Spiderman,ye,9
6/13/2019,Spiderman,ug,2
6/13/2019,Spiderman,cd,0
7/1/2019,Spiderman,ch,91
5/24/2019,Spiderman,be,42
5/24/2019,Spiderman,mm,2
6/7/2019,Spiderman,ve,13028
6/7/2019,Spiderman,il,138
5/15/2019,Spiderman,de,6540
5/15/2019,Spiderman,zw,34
5/15/2019,Spiderman,gh,38
5/15/2019,Spiderman,jm,1
5/15/2019,Spiderman,row,0
5/15/2019,Spiderman,tj,7
6/12/2019,Spiderman,unknown,1486
6/12/2019,Spiderman,bg,5
5/14/2019,Spiderman,ua,67
5/14/2019,Spiderman,gt,42
5/14/2019,Spiderman,ye,6
6/2/2019,Spiderman,bd,47
6/2/2019,Spiderman,uy,150
6/2/2019,Spiderman,gr,22
6/2/2019,Spiderman,ie,1035
6/2/2019,Spiderman,rs,2
6/2/2019,Spiderman,cy,1
6/5/2019,Spiderman,ba,0
5/22/2019,Spiderman,cn,36
5/22/2019,Spiderman,dz,57
5/22/2019,Spiderman,cv,8
5/22/2019,Spiderman,az,3
5/22/2019,Spiderman,sv,2
5/22/2019,Spiderman,na,3
5/22/2019,Spiderman,cu,0
5/22/2019,Spiderman,ky,2
6/28/2019,Spiderman,tt,7
6/21/2019,Spiderman,il,62
5/23/2019,Spiderman,bd,63
5/23/2019,Spiderman,mz,1
5/5/2019,Spiderman,my,6023
5/5/2019,Spiderman,es,11594
5/5/2019,Spiderman,ar,15418
5/5/2019,Spiderman,gt,6
5/5/2019,Spiderman,hn,2
5/29/2019,Spiderman,re,0
5/29/2019,Spiderman,qa,7
5/29/2019,Spiderman,ws,4
5/8/2019,Spiderman,tw,5552
5/8/2019,Spiderman,ph,25467
5/19/2019,Spiderman,np,8
5/19/2019,Spiderman,ma,2
5/19/2019,Spiderman,ne,0
6/30/2019,Spiderman,py,4
6/30/2019,Spiderman,rw,2
6/30/2019,Spiderman,rs,1
6/30/2019,Spiderman,gl,0
5/28/2019,Spiderman,ro,43
5/28/2019,Spiderman,sn,45
5/28/2019,Spiderman,lc,0
6/29/2019,Spiderman,,0
6/20/2019,Spiderman,ie,1274
6/20/2019,Spiderman,mg,13
5/7/2019,Spiderman,mu,22
5/7/2019,Spiderman,ca,17282
5/7/2019,Spiderman,pl,61
5/7/2019,Spiderman,mm,2
5/7/2019,Spiderman,bw,8
5/7/2019,Spiderman,cn,11
5/7/2019,Spiderman,mr,1
5/30/2019,Spiderman,af,30
6/6/2019,Spiderman,ve,14145
6/6/2019,Spiderman,hr,2
5/6/2019,Spiderman,vn,11207
5/6/2019,Spiderman,py,0
5/6/2019,Spiderman,row,0
5/6/2019,Spiderman,is,1
6/19/2019,Spiderman,ca,18799
6/19/2019,Spiderman,ar,13178
6/19/2019,Spiderman,cz,16
6/19/2019,Spiderman,py,4
6/19/2019,Spiderman,gp,3
5/1/2019,Spiderman,zm,57
5/27/2019,Spiderman,mx,28839
5/27/2019,Spiderman,dk,2235
5/27/2019,Spiderman,id,43583
5/27/2019,Spiderman,bg,5
5/27/2019,Spiderman,ir,0
5/27/2019,Spiderman,so,6
6/18/2019,Spiderman,br,82965
6/18/2019,Spiderman,ao,17
6/18/2019,Spiderman,ga,2
6/4/2019,Spiderman,gu,4
6/4/2019,Spiderman,sg,2477
6/4/2019,Spiderman,ng,64
6/4/2019,Spiderman,zm,6
6/4/2019,Spiderman,ps,0
5/20/2019,Spiderman,ky,1
5/20/2019,Spiderman,ir,0
5/20/2019,Spiderman,row,0
6/15/2019,Spiderman,my,4767
6/15/2019,Spiderman,br,55281
6/15/2019,Spiderman,hu,15
6/15/2019,Spiderman,jo,9
6/8/2019,Spiderman,co,20770
6/8/2019,Spiderman,hu,24
6/8/2019,Spiderman,sy,0
6/25/2019,Spiderman,mm,0
5/3/2019,Spiderman,unknown,1581
5/3/2019,Spiderman,cm,18
5/3/2019,Spiderman,lr,4
6/27/2019,Spiderman,ve,14119
6/27/2019,Spiderman,iq,34
6/27/2019,Spiderman,gh,22
6/27/2019,Spiderman,zw,10
5/13/2019,Spiderman,us,287722
5/13/2019,Spiderman,zw,5
5/13/2019,Spiderman,hn,8
6/9/2019,Spiderman,be,67
6/9/2019,Spiderman,nl,3738
6/10/2019,Spiderman,na,3
6/10/2019,Spiderman,eg,65
6/10/2019,Spiderman,uy,189
6/10/2019,Spiderman,bd,86
6/9/2019,Spiderman,tl,5
6/9/2019,Spiderman,ug,1
5/25/2019,Spiderman,cn,10
5/25/2019,Spiderman,gt,10
5/25/2019,Spiderman,pk,91
5/25/2019,Spiderman,ug,10
6/17/2019,Spiderman,eg,114
6/11/2019,Spiderman,bd,44
6/11/2019,Spiderman,id,35710
6/11/2019,Spiderman,qa,18
6/11/2019,Spiderman,rs,2
6/24/2019,Spiderman,pt,20
6/24/2019,Spiderman,es,11355
5/2/2019,Spiderman,,0
5/2/2019,Spiderman,se,2364
5/2/2019,Spiderman,mg,10
5/2/2019,Spiderman,jo,10
5/1/2019,Spiderman,co,24142
5/2/2019,Spiderman,mq,7
6/16/2019,Spiderman,ph,25097
6/16/2019,Spiderman,my,4822
6/16/2019,Spiderman,hn,34
6/16/2019,Spiderman,ro,40
6/16/2019,Spiderman,al,3
5/10/2019,Spiderman,de,5820
5/10/2019,Spiderman,ee,6
6/26/2019,Spiderman,es,11098
6/26/2019,Spiderman,bo,90
6/26/2019,Spiderman,ma,6
6/26/2019,Spiderman,gn,3
6/26/2019,Spiderman,cg,0
6/26/2019,Spiderman,sz,1
5/12/2019,Spiderman,us,218176
5/12/2019,Spiderman,gt,6
5/9/2019,Spiderman,fr,18606
5/9/2019,Spiderman,la,0
5/9/2019,Spiderman,md,0
5/21/2019,Spiderman,uy,95
5/21/2019,Spiderman,th,9259
5/21/2019,Spiderman,iq,30
5/21/2019,Spiderman,mt,9
5/21/2019,Spiderman,so,0
5/21/2019,Spiderman,ly,0
5/18/2019,Spiderman,ph,21041
5/18/2019,Spiderman,id,34340
5/18/2019,Spiderman,bh,3
5/16/2019,Spiderman,ve,13055
5/16/2019,Spiderman,pk,71
5/16/2019,Spiderman,ae,31
5/16/2019,Spiderman,hr,13
5/16/2019,Spiderman,vc,0
6/22/2019,Spiderman,pl,14
6/22/2019,Spiderman,jo,2
5/26/2019,Spiderman,tw,5561
5/26/2019,Spiderman,mn,5
6/23/2019,Spiderman,tr,32
6/23/2019,Spiderman,pt,35
6/23/2019,Spiderman,tz,0
6/1/2019,Spiderman,ge,2
6/1/2019,Spiderman,bd,39
6/1/2019,Spiderman,ng,41
6/1/2019,Spiderman,si,1
6/1/2019,Spiderman,sn,7
5/11/2019,Spiderman,gb,21590
5/11/2019,Spiderman,ec,50
5/11/2019,Spiderman,nz,26
5/11/2019,Spiderman,la,0
5/4/2019,Spiderman,bj,31
5/4/2019,Spiderman,hu,24
5/17/2019,Spiderman,no,741
5/17/2019,Spiderman,tc,1
5/17/2019,Spiderman,tt,11
5/17/2019,Spiderman,lr,1
5/17/2019,Spiderman,bn,0
6/3/2019,Spiderman,rw,17
6/14/2019,Spiderman,bg,24
6/14/2019,Spiderman,gt,14
6/14/2019,Spiderman,jo,0
5/31/2019,Spiderman,us,245843
5/31/2019,Spiderman,lk,20
5/31/2019,Spiderman,ie,1227
5/31/2019,Spiderman,dz,63
5/31/2019,Spiderman,ma,1
5/31/2019,Spiderman,ir,0
5/31/2019,Spiderman,si,2
5/31/2019,Spiderman,vi,0
6/13/2019,Spiderman,unknown,1400
6/13/2019,Spiderman,be,61
6/13/2019,Spiderman,mk,0
6/13/2019,Spiderman,mu,1
6/13/2019,Spiderman,gu,1
7/1/2019,Spiderman,de,6638
7/1/2019,Spiderman,cn,17
7/1/2019,Spiderman,af,17
5/24/2019,Spiderman,eg,150
5/24/2019,Spiderman,et,90
5/24/2019,Spiderman,aw,2
6/7/2019,Spiderman,ch,119
6/7/2019,Spiderman,rw,15
6/7/2019,Spiderman,qa,1
6/7/2019,Spiderman,kw,2
6/7/2019,Spiderman,cr,1
5/15/2019,Spiderman,ch,93
5/15/2019,Spiderman,nl,3914
5/15/2019,Spiderman,lv,2
5/15/2019,Spiderman,md,0
5/15/2019,Spiderman,tg,6
6/12/2019,Spiderman,mt,15
6/12/2019,Spiderman,jo,25
5/14/2019,Spiderman,bg,13
5/14/2019,Spiderman,mx,24994
5/14/2019,Spiderman,ge,1
6/2/2019,Spiderman,cz,24
6/2/2019,Spiderman,jp,109
6/2/2019,Spiderman,gh,38
6/2/2019,Spiderman,gq,2
6/2/2019,Spiderman,sm,6
6/5/2019,Spiderman,id,12706
6/5/2019,Spiderman,at,906
6/5/2019,Spiderman,sv,2
6/5/2019,Spiderman,cf,1
6/5/2019,Spiderman,bt,7
5/22/2019,Spiderman,uy,131
5/22/2019,Spiderman,th,9051
5/22/2019,Spiderman,pr,15
5/22/2019,Spiderman,bf,1
6/28/2019,Spiderman,pk,86
6/28/2019,Spiderman,ar,12921
6/28/2019,Spiderman,it,9050
6/28/2019,Spiderman,vn,10376
6/28/2019,Spiderman,et,39
6/28/2019,Spiderman,ao,34
6/28/2019,Spiderman,mk,0
6/21/2019,Spiderman,cz,16
6/21/2019,Spiderman,aw,2
6/21/2019,Spiderman,cm,6
6/21/2019,Spiderman,mg,8
6/21/2019,Spiderman,bw,1
6/21/2019,Spiderman,mz,1
5/23/2019,Spiderman,co,31031
5/23/2019,Spiderman,bq,0
5/23/2019,Spiderman,sn,16
5/23/2019,Spiderman,mv,8
5/23/2019,Spiderman,sb,14
5/5/2019,Spiderman,co,20947
5/29/2019,Spiderman,id,36611
5/29/2019,Spiderman,th,10112
5/29/2019,Spiderman,jo,6
5/8/2019,Spiderman,ie,962
5/8/2019,Spiderman,et,183
5/8/2019,Spiderman,do,5
5/8/2019,Spiderman,kw,2
5/19/2019,Spiderman,cn,27
5/19/2019,Spiderman,bo,7
5/19/2019,Spiderman,pr,9
5/19/2019,Spiderman,kw,2
5/19/2019,Spiderman,jo,4
6/30/2019,Spiderman,pl,34
6/30/2019,Spiderman,lk,6
6/30/2019,Spiderman,ca,13334
6/20/2019,Spiderman,cl,8981
6/20/2019,Spiderman,za,25
6/20/2019,Spiderman,ph,30569
5/7/2019,Spiderman,pa,636
5/7/2019,Spiderman,pk,154
5/30/2019,Spiderman,lb,0
5/30/2019,Spiderman,rw,2
6/6/2019,Spiderman,si,2
5/6/2019,Spiderman,bt,4
5/6/2019,Spiderman,gf,0
6/19/2019,Spiderman,gr,23
6/19/2019,Spiderman,ie,1195
6/19/2019,Spiderman,tn,42
5/1/2019,Spiderman,no,1359
5/1/2019,Spiderman,bb,2
5/27/2019,Spiderman,au,11909
5/27/2019,Spiderman,np,11
5/27/2019,Spiderman,ml,1
6/18/2019,Spiderman,bd,133
6/18/2019,Spiderman,ua,6
6/4/2019,Spiderman,cl,9670
6/4/2019,Spiderman,sv,1
5/20/2019,Spiderman,us,274880
5/20/2019,Spiderman,iq,33
6/15/2019,Spiderman,gh,54
6/15/2019,Spiderman,gr,47
6/15/2019,Spiderman,mt,9
6/8/2019,Spiderman,et,30
6/8/2019,Spiderman,jo,34
6/8/2019,Spiderman,ir,0
6/25/2019,Spiderman,ie,1172
6/25/2019,Spiderman,se,2537
5/3/2019,Spiderman,kw,2
6/27/2019,Spiderman,kh,544
6/27/2019,Spiderman,ae,21
6/27/2019,Spiderman,tr,15
6/27/2019,Spiderman,it,9804
6/27/2019,Spiderman,co,22177
6/27/2019,Spiderman,rs,0
6/27/2019,Spiderman,kw,0
5/13/2019,Spiderman,gb,23359
5/13/2019,Spiderman,es,15171
5/13/2019,Spiderman,zm,12
5/13/2019,Spiderman,mr,1
6/9/2019,Spiderman,vn,7630
6/9/2019,Spiderman,mx,17693
6/10/2019,Spiderman,th,9740
6/10/2019,Spiderman,kz,3
5/25/2019,Spiderman,tr,20
5/25/2019,Spiderman,ng,56
5/25/2019,Spiderman,ke,18
5/25/2019,Spiderman,et,38
5/25/2019,Spiderman,jo,7
6/17/2019,Spiderman,bo,53
6/17/2019,Spiderman,bm,1
6/17/2019,Spiderman,gf,0
6/11/2019,Spiderman,il,185
6/11/2019,Spiderman,tl,0
5/2/2019,Spiderman,id,47110
5/2/2019,Spiderman,lv,2
5/2/2019,Spiderman,az,15
5/2/2019,Spiderman,la,0
5/2/2019,Spiderman,md,0
5/2/2019,Spiderman,so,10
5/2/2019,Spiderman,bh,2
5/2/2019,Spiderman,mk,0
5/2/2019,Spiderman,bb,2
6/16/2019,Spiderman,au,6067
5/10/2019,Spiderman,ua,33
5/10/2019,Spiderman,jp,622
5/10/2019,Spiderman,in,55349
5/10/2019,Spiderman,lt,2
5/10/2019,Spiderman,hk,0
6/26/2019,Spiderman,sa,26
6/26/2019,Spiderman,ga,12
6/26/2019,Spiderman,kr,0
5/12/2019,Spiderman,unknown,1344
5/12/2019,Spiderman,br,48446
5/12/2019,Spiderman,,0
5/12/2019,Spiderman,am,3
5/12/2019,Spiderman,me,0
5/12/2019,Spiderman,lb,2
5/9/2019,Spiderman,eg,148
5/9/2019,Spiderman,my,7749
